,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar,Z3-4.3.2,CVC3,CVC4,Yices,Z3-4.4.1,veriT,Alt-Ergo-1.01,Alt-Ergo-0.95.2,Predicted Alt-Ergo-0.95.2,Predicted Alt-Ergo-1.01,Predicted CVC3,Predicted CVC4,Predicted Yices,Predicted Z3-4.3.2,Predicted Z3-4.4.1,Predicted veriT,key,rf,best,worst,best time,best result,worst time,worst result,rf time,rf result,rf no time,rf no result,rand time
patience:PigeonHole:WP_parameter pigeon_hole,Unknown,0.142038441089,Unknown,0.142626252967,Valid,1.11851173833,Timeout,10.2764102172,Timeout,10.1034800568,Valid,0.152011203412,Valid,0.150658580786,42.0,0.0,2.088235,0.0,28.0,204.0,0.0,0.0,0.0,patience.mlw,0.0,11.0,111.0,WP_parameter pigeon_hole,2.0,0.0,23.0,46.0,11.0,210.0,206.0,2.0,11.0,17.0,0.0,427.0,PigeonHole,0.0,164.0,Timeout,10.102715359,0.0,0.0,0.152011203412,1.11851173833,30.2764102172,30.1034800568,0.150658580786,30.102715359,10.142626253,10.1420384411,12.8540411445,7.97752224266,11.576706507,13.31734979,12.8636517113,10.9730772026,11.1942807479,13.1697784615,patience:PigeonHole:WP_parameter pigeon_hole,AzZ3ayv4,Zz3aAvy4,4yvAa3zZ,0.150658580786,Valid,31.8857820654,Valid,0.437263709346,Valid,0.294637456379,Valid,8.16554475594
pigeonhole:Pigeonhole:WP_parameter below,Valid,0.109644705087,Valid,0.113547525345,Valid,0.122284968056,Valid,0.14688635275,Valid,0.1045621314,Valid,0.678691929298,Valid,0.667156207,9.0,0.0,2.236842,0.0,15.0,38.0,0.0,0.0,0.0,pigeonhole.mlw,0.0,5.0,24.0,WP_parameter below,1.0,3.0,2.0,9.0,3.0,40.0,42.0,4.0,5.0,0.0,0.0,86.0,Pigeonhole,0.0,30.0,Valid,0.296479871525,0.0,1.0,0.678691929298,0.122284968056,0.14688635275,0.1045621314,0.667156207,0.296479871525,0.113547525345,0.109644705087,5.36626786242,3.85044115556,5.17878188602,7.02402074324,7.58772581817,5.39899506098,5.50708239259,7.77186311057,pigeonhole:Pigeonhole:WP_parameter below,A3azZ4yv,yaA34vZz,zZv43Aay,0.1045621314,Valid,0.678691929298,Valid,0.113547525345,Valid,0.113547525345,Valid,0.279906711308
pigeonhole:Pigeonhole:WP_parameter pigeonhole,Unknown,0.245778918429,Unknown,0.120376755,Timeout,10.082877375,Timeout,11.1164678218,Timeout,10.1228060342,Timeout,10.107811535,Timeout,10.0977020808,31.0,0.0,2.182609,0.0,23.0,115.0,0.0,5.0,2.0,pigeonhole.mlw,0.0,13.0,73.0,WP_parameter pigeonhole,1.0,6.0,10.0,22.0,1.0,115.0,122.0,7.0,18.0,0.0,0.0,252.0,Pigeonhole,0.0,88.0,Timeout,10.074274358,0.0,3.0,30.107811535,30.082877375,31.1164678218,30.1228060342,30.0977020808,30.074274358,10.120376755,10.2457789184,7.00517752194,5.97690556299,7.21164247512,7.73002775783,7.49779224336,6.75078347561,6.73358675877,10.0370733453,pigeonhole:Pigeonhole:WP_parameter pigeonhole,AZza3y4v,Aav3Zzy4,4yzZ3vaA,61.9680948782,Unknown,61.9680948782,Timeout,62.0884716332,Unknown,61.9680948782,Unknown,61.9680948782
remove_duplicate_hash:RemoveDuplicate:WP_parameter remove_duplicate,Timeout,11.1170365532,Valid,4.1431236648,Timeout,10.1312123456,Timeout,11.1521190738,Unknown,6.0256501808,Timeout,10.12950662,Timeout,10.1337993614,113.0,0.0,2.289277,0.0,53.0,401.0,0.0,0.0,0.0,remove_duplicate_hash.mlw,0.0,51.0,242.0,WP_parameter remove_duplicate,2.0,30.0,32.0,74.0,12.0,439.0,433.0,32.0,51.0,2.0,0.0,919.0,RemoveDuplicate,0.0,361.0,Timeout,10.1113601636,0.0,4.0,30.12950662,30.1312123456,31.1521190738,16.0256501808,30.1337993614,30.1113601636,4.1431236648,31.1170365532,14.1064073841,12.4998830113,12.1361550165,13.9306993424,13.2983649041,11.5751442272,11.6990133101,13.5237109501,remove_duplicate_hash:RemoveDuplicate:WP_parameter remove_duplicate,zZ3Ayv4a,Ayvz3Za4,4aZ3zvyA,4.1431236648,Valid,72.9438079632,Valid,35.5376419918,Valid,34.5376419918,Valid,38.543465814
schorr_waite:SchorrWaite:WP_parameter cons_not_in,Unknown,0.301374843091,Unknown,0.323695897746,Failure,8.635405915,Timeout,10.3337570846,Timeout,10.2794402974,Timeout,10.2879409358,Timeout,10.2994027662,2.0,0.0,2.066667,0.0,9.0,15.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,2.0,11.0,WP_parameter cons_not_in,0.0,0.0,2.0,2.0,0.0,15.0,15.0,0.0,2.0,0.0,0.0,32.0,SchorrWaite,0.0,13.0,Timeout,10.2716335088,0.0,0.0,30.2879409358,28.635405915,30.3337570846,30.2794402974,30.2994027662,30.2716335088,10.3236958977,10.3013748431,6.77288581184,6.5016865479,6.43991471228,7.03952405917,9.0135464407,8.54834427928,8.10461225363,7.08909211274,schorr_waite:SchorrWaite:WP_parameter cons_not_in,3Aa4vZzy,aA3vyzZ4,4Zzyv3Aa,60.7326512486,Unknown,60.7326512486,Timeout,61.0563471464,Failure,60.7326512486,Failure,60.7326512486
schorr_waite:SchorrWaite:WP_parameter schorr_waite,Timeout,11.4068053744,Timeout,10.378204946,Timeout,10.4356899342,Timeout,10.798526648,Timeout,10.433951906,Timeout,10.4501224692,Timeout,10.452416835,655.0,0.0,1.81026,0.0,81.0,5107.0,0.0,14.0,0.0,schorr_waite.mlw,0.0,282.0,3468.0,WP_parameter schorr_waite,82.0,13.0,609.0,327.0,87.0,4298.0,5202.0,95.0,296.0,250.0,38.0,9246.0,SchorrWaite,0.0,3421.0,Timeout,10.4244785422,0.0,550.0,30.4501224692,30.4356899342,30.798526648,30.433951906,30.452416835,30.4244785422,30.378204946,31.4068053744,13.4558941198,12.039413531,10.9258406785,13.7012358571,12.6551173844,10.8183299267,11.2404669823,12.6074422458,schorr_waite:SchorrWaite:WP_parameter schorr_waite,z3ZAvya4,Avy3zZ4a,a4Zz3yvA,84.780196655,Timeout,84.780196655,Timeout,85.780196655,Timeout,84.780196655,Timeout,84.780196655
schorr_waite:SchorrWaite:WP_parameter tl_cons,Valid,0.336381296846,Valid,0.325814406694,Valid,0.331791861706,Valid,0.368070087833,Timeout,10.2594384734,Timeout,10.2935216908,Timeout,10.2885129446,3.0,0.0,2.0,0.0,7.0,14.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,10.0,WP_parameter tl_cons,0.0,0.0,1.0,3.0,0.0,14.0,14.0,0.0,1.0,0.0,0.0,29.0,SchorrWaite,0.0,11.0,Timeout,10.2714942016,0.0,0.0,30.2935216908,0.331791861706,0.368070087833,30.2594384734,30.2885129446,30.2714942016,0.325814406694,0.336381296846,5.1692661514,4.67111059634,4.60062705944,5.58983840007,7.91532309841,7.54382075517,7.01519236007,6.50540052037,schorr_waite:SchorrWaite:WP_parameter tl_cons,3Aa4vZzy,A3a4yvZz,zZvy4a3A,0.325814406694,Valid,41.4810373982,Valid,0.325814406694,Valid,0.331791861706,Valid,8.56310787535
schorr_waite:SchorrWaite:WP_parameter tl_stackNodes,Valid,0.330279305321,Valid,0.323864928,Valid,0.332258868161,Valid,0.372661411571,Unknown,1.6304979504,Valid,0.334092365333,Valid,0.346239359048,1.0,0.0,2.090909,0.0,8.0,11.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,2.0,7.0,WP_parameter tl_stackNodes,0.0,0.0,2.0,3.0,1.0,11.0,11.0,0.0,2.0,0.0,0.0,24.0,SchorrWaite,0.0,8.0,Timeout,10.2835347208,0.0,0.0,0.334092365333,0.332258868161,0.372661411571,11.6304979504,0.346239359048,30.2835347208,0.323864928,0.330279305321,5.45525176414,5.42806005617,4.14742358532,5.28884746376,7.93695248057,7.31359697518,7.14589315548,6.54034557602,schorr_waite:SchorrWaite:WP_parameter tl_stackNodes,34AavZzy,Aa3zZ4yv,vy4Zz3aA,0.323864928,Valid,12.2866940828,Valid,0.323864928,Valid,0.332258868161,Valid,2.04190404022
schorr_waite:SchorrWaite:WP_parameter trans_path,Valid,3.7517706278,Valid,0.724317502824,Valid,0.72511657271,Valid,5.6672783188,Valid,1.2943989116,Timeout,10.3077446654,Timeout,10.2950672714,5.0,1.0,2.875,1.0,9.0,24.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,17.0,WP_parameter trans_path,0.0,0.0,2.0,1.0,0.0,47.0,26.0,1.0,1.0,0.0,0.0,74.0,SchorrWaite,0.0,43.0,Timeout,10.2691853706,3.0,0.0,30.3077446654,0.72511657271,5.6672783188,1.2943989116,30.2950672714,30.2691853706,0.724317502824,3.7517706278,5.82039791265,4.54674973792,6.42528699821,7.0692565024,8.56591475896,8.76390164421,8.00911316388,9.92417747787,schorr_waite:SchorrWaite:WP_parameter trans_path,Aa34Zyzv,A3ya4vZz,zZv4ay3A,0.724317502824,Valid,36.5392756262,Valid,0.724317502824,Valid,0.724317502824,Valid,7.57790927131
schorr_waite:SchorrWaite:path_edge,Unknown,0.336988820824,Unknown,0.351581543087,Timeout,10.3076097174,Valid,0.399008618364,Valid,0.3258223372,Timeout,10.3009287706,Timeout,10.301372794,0.0,0.0,2.8,0.0,5.0,5.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,4.0,path_edge,0.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,15.0,SchorrWaite,0.0,9.0,Timeout,10.3051966622,0.0,1.0,30.3009287706,30.3076097174,0.399008618364,0.3258223372,30.301372794,30.3051966622,10.3515815431,10.3369888208,4.80083701771,4.32136055686,8.16495876047,8.84235099969,10.6115429406,7.18532159867,7.00466813991,8.20394520438,schorr_waite:SchorrWaite:path_edge,AaZz3v4y,y4aAzZv3,3vZzAa4y,0.3258223372,Valid,42.3026869265,Valid,42.6542684696,Valid,42.3026869265,Valid,14.3303082472
schorr_waite:SchorrWaite:path_edge_cons,Valid,0.331955895816,Valid,0.333031042103,Valid,0.33363437492,Valid,0.416879759765,Valid,0.336534889,Valid,0.339104132212,Valid,0.34555412356,0.0,0.0,2.875,0.0,7.0,8.0,0.0,0.0,0.0,schorr_waite.mlw,0.0,1.0,6.0,path_edge_cons,0.0,0.0,2.0,0.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,24.0,SchorrWaite,0.0,15.0,Timeout,10.2733487014,0.0,1.0,0.339104132212,0.33363437492,0.416879759765,0.336534889,0.34555412356,30.2733487014,0.333031042103,0.331955895816,4.84661511381,4.58610681732,8.48800469431,8.31144063517,10.1114939608,7.49391420997,7.02459386063,7.99837681428,schorr_waite:SchorrWaite:path_edge_cons,AaZzv43y,aA3yzZ4v,v4Zzy3Aa,0.331955895816,Valid,10.6902284612,Valid,0.333031042103,Valid,0.333031042103,Valid,1.63226776159
sf:HoareLogic:WP_parameter factorial,Valid,0.1429809778,Valid,0.123498068043,Valid,0.104648840606,Timeout,10.12977311,Unknown,0.0911148984375,Timeout,10.0940482248,Timeout,10.1043347956,6.0,0.0,2.025,0.0,20.0,40.0,0.0,0.0,0.0,sf.mlw,0.0,6.0,27.0,WP_parameter factorial,1.0,0.0,6.0,8.0,0.0,35.0,41.0,1.0,6.0,1.0,0.0,82.0,HoareLogic,0.0,27.0,Unknown,0.0897424765778,0.0,0.0,30.0940482248,0.104648840606,30.12977311,10.0911148984,30.1043347956,10.0897424766,0.123498068043,0.1429809778,3.32975323622,2.63411554679,2.37777685448,6.00739741214,5.42832428233,3.04679797338,2.88701575865,5.76575516269,sf:HoareLogic:WP_parameter factorial,3AZzayv4,3AavyzZ4,4ZzyvaA3,0.104648840606,Valid,30.6519944832,Valid,0.123498068043,Valid,0.104648840606,Valid,7.75096267184
sf:HoareLogic:WP_parameter parity,Valid,0.1367215165,Valid,0.119475670185,Valid,0.0949934507647,Timeout,10.1280275488,Valid,0.0910852309412,Valid,0.127554225182,Valid,0.122030667783,12.0,0.0,2.035714,0.0,20.0,56.0,0.0,0.0,0.0,sf.mlw,0.0,5.0,35.0,WP_parameter parity,1.0,1.0,5.0,19.0,0.0,52.0,58.0,2.0,5.0,1.0,3.0,115.0,HoareLogic,0.0,33.0,Valid,0.0869589960488,0.0,0.0,0.127554225182,0.0949934507647,30.1280275488,0.0910852309412,0.122030667783,0.0869589960488,0.119475670185,0.1367215165,4.35459750381,3.39779558619,3.54688920697,6.18184706315,5.32193311272,4.41396410464,4.38702285787,6.76107182142,sf:HoareLogic:WP_parameter parity,A3aZzy4v,vy3AZza4,4azZA3yv,0.0869589960488,Valid,10.2647490653,Valid,0.119475670185,Valid,0.119475670185,Valid,1.37726340894
sf:HoareLogic:WP_parameter reduce_to_zero,Valid,0.1133274205,Valid,0.11664625014,Valid,0.0911912187222,Valid,0.116636730319,Valid,0.08682851765,Valid,0.11505692042,Valid,0.11896521219,3.0,0.0,2.294118,0.0,12.0,17.0,0.0,0.0,0.0,sf.mlw,0.0,3.0,10.0,WP_parameter reduce_to_zero,1.0,0.0,3.0,8.0,0.0,19.0,18.0,1.0,3.0,1.0,0.0,40.0,HoareLogic,0.0,11.0,Valid,0.0856522527746,0.0,0.0,0.11505692042,0.0911912187222,0.116636730319,0.08682851765,0.11896521219,0.0856522527746,0.11664625014,0.1133274205,4.97895031109,3.95415670789,4.17299758916,6.42109843671,7.01889729908,4.8561335838,4.54773293866,6.22801147154,sf:HoareLogic:WP_parameter reduce_to_zero,A3Zzav4y,vy3az4AZ,ZA4za3yv,0.0856522527746,Valid,0.11896521219,Valid,0.11664625014,Valid,0.11664625014,Valid,0.105538065339
sf:HoareLogic:WP_parameter slow_addition,Valid,0.116761131562,Valid,0.117913947306,Valid,0.09309872836,Valid,0.11612104729,Valid,0.0859940285862,Valid,0.116885629169,Valid,0.120168340088,5.0,0.0,2.206897,0.0,15.0,29.0,0.0,0.0,0.0,sf.mlw,0.0,4.0,19.0,WP_parameter slow_addition,1.0,0.0,4.0,8.0,0.0,31.0,30.0,1.0,4.0,1.0,0.0,65.0,HoareLogic,0.0,23.0,Valid,0.0935301596316,0.0,0.0,0.116885629169,0.09309872836,0.11612104729,0.0859940285862,0.120168340088,0.0935301596316,0.117913947306,0.116761131562,4.42444438785,3.0165181099,2.92926171537,5.67659203664,5.69014978717,3.43725868544,3.25014759225,5.75552256463,sf:HoareLogic:WP_parameter slow_addition,3AZza4yv,y3v4azAZ,ZAza4v3y,0.0859940285862,Valid,0.120168340088,Valid,0.117913947306,Valid,0.09309872836,Valid,0.107559126499
sf:HoareLogic:WP_parameter slow_subtraction,Valid,0.11670029612,Valid,0.1165783208,Valid,0.0917775839868,Valid,0.11579408435,Valid,0.0905076386087,Valid,0.115840012182,Valid,0.120243989957,5.0,0.0,2.206897,0.0,15.0,29.0,0.0,0.0,0.0,sf.mlw,0.0,4.0,19.0,WP_parameter slow_subtraction,1.0,0.0,4.0,8.0,0.0,31.0,30.0,1.0,4.0,1.0,0.0,65.0,HoareLogic,0.0,23.0,Valid,0.0855197425443,0.0,0.0,0.115840012182,0.0917775839868,0.11579408435,0.0905076386087,0.120243989957,0.0855197425443,0.1165783208,0.11670029612,4.42444438785,3.0165181099,2.92926171537,5.67659203664,5.69014978717,3.43725868544,3.25014759225,5.75552256463,sf:HoareLogic:WP_parameter slow_subtraction,3AZza4yv,vy34zAaZ,ZaAz43yv,0.0855197425443,Valid,0.120243989957,Valid,0.1165783208,Valid,0.0917775839868,Valid,0.106620208569
sf:HoareLogic:WP_parameter sqrt,Valid,0.114264590781,Valid,0.11845580585,Unknown,0.449949556635,Valid,0.114256750091,Unknown,0.09138589469,Valid,0.121412877691,Valid,0.121910129276,7.0,0.0,2.166667,0.0,16.0,42.0,0.0,0.0,0.0,sf.mlw,0.0,4.0,31.0,WP_parameter sqrt,1.0,0.0,4.0,11.0,0.0,45.0,43.0,1.0,4.0,0.0,0.0,92.0,HoareLogic,0.0,34.0,Unknown,0.08590607119,0.0,0.0,0.121412877691,10.4499495566,0.114256750091,10.0913858947,0.121910129276,10.0859060712,0.11845580585,0.114264590781,4.39475478442,3.44594265021,2.85355908782,4.52581390233,6.12883348192,4.06370534199,3.59202950372,6.59353021902,sf:HoareLogic:WP_parameter sqrt,3AZza4yv,4aAzZvy3,3yvZzAa4,0.114256750091,Valid,0.749151651791,Valid,0.11845580585,Valid,0.568405362485,Valid,0.22260028449
sf:HoareLogic:even_noneg,Unknown,0.188466187364,Timeout,10.112968028,Unknown,0.170627480176,Timeout,10.11742126,Timeout,10.0802956134,Timeout,10.094561826,Timeout,10.101608724,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,sf.mlw,0.0,1.0,2.0,even_noneg,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,HoareLogic,0.0,2.0,Timeout,10.0873249194,0.0,0.0,30.094561826,10.1706274802,30.11742126,30.0802956134,30.101608724,30.0873249194,30.112968028,10.1884661874,5.75603646167,5.87961956101,3.42407411104,3.76367327328,3.96664598532,3.84653754669,3.91812860861,5.05569195719,sf:HoareLogic:even_noneg,34zZyvaA,3ayvzZA4,4AZzvya3,60.9532740383,Unknown,60.9532740383,Timeout,61.9532740383,Unknown,60.9532740383,Unknown,60.9532740383
sf:HoareLogic:even_not_odd,Timeout,9.2781393212,Timeout,10.1203177906,Unknown,5.0268008058,Timeout,10.1133875584,Timeout,10.0794218256,Timeout,10.0941178856,Timeout,10.0865632542,0.0,0.0,1.8,0.0,6.0,5.0,0.0,0.0,1.0,sf.mlw,0.0,1.0,3.0,even_not_odd,0.0,0.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,10.0,HoareLogic,0.0,2.0,Timeout,10.0732454094,0.0,0.0,30.0941178856,15.0268008058,30.1133875584,30.0794218256,30.0865632542,30.0732454094,30.1203177906,29.2781393212,5.16878221527,4.79039055494,4.27319785168,5.37141785642,6.41428194255,5.57654294722,6.01617550403,5.6502116096,sf:HoareLogic:even_not_odd,3Aa4zvZy,3avyZz4A,A4zZyva3,74.8719938508,Unknown,74.8719938508,Timeout,75.8719938508,Unknown,74.8719938508,Unknown,74.8719938508
sf:MoreHoareLogic:WP_parameter list_member,Valid,0.167259074027,Valid,0.151944941857,Valid,0.140431964,Valid,0.2324332435,Valid,0.179849074708,Timeout,10.1448424562,Timeout,10.1711892572,20.0,0.0,1.972222,5.0,26.0,108.0,0.0,0.0,5.0,sf.mlw,0.0,9.0,66.0,WP_parameter list_member,2.0,1.0,14.0,11.0,0.0,113.0,116.0,8.0,9.0,4.0,4.0,229.0,MoreHoareLogic,0.0,83.0,Valid,0.310271082156,5.0,9.0,30.1448424562,0.140431964,0.2324332435,0.179849074708,30.1711892572,0.310271082156,0.151944941857,0.167259074027,10.8145260206,8.42244688115,9.4825146629,11.5708587653,11.2172117427,11.4283603872,11.6341280851,12.469296946,sf:MoreHoareLogic:WP_parameter list_member,A3ayz4Zv,3Aay4vzZ,Zzv4yaA3,0.140431964,Valid,20.6263027956,Valid,0.151944941857,Valid,0.151944941857,Valid,3.09932180815
sf:MoreHoareLogic:WP_parameter list_sum,Valid,0.13823098082,Valid,0.134387373031,Valid,0.11851449762,Valid,0.147363919375,Valid,0.10556530375,Valid,0.156981368117,Valid,0.15762862652,7.0,0.0,1.793103,3.0,23.0,58.0,0.0,0.0,3.0,sf.mlw,0.0,7.0,42.0,WP_parameter list_sum,1.0,0.0,6.0,1.0,0.0,51.0,62.0,4.0,7.0,3.0,0.0,114.0,MoreHoareLogic,0.0,38.0,Valid,0.10132979332,3.0,6.0,0.156981368117,0.11851449762,0.147363919375,0.10556530375,0.15762862652,0.10132979332,0.134387373031,0.13823098082,6.73107880902,5.44491575135,6.95189464201,7.04822721667,8.29142056274,9.41799365108,9.68805017512,11.9488777506,sf:MoreHoareLogic:WP_parameter list_sum,Aa34yzZv,vy3Aa4zZ,Zz4aA3yv,0.10132979332,Valid,0.15762862652,Valid,0.134387373031,Valid,0.134387373031,Valid,0.132500232819
sieve:Sieve:WP_parameter incr,Valid,0.14016976868,Valid,0.143984207103,Valid,0.129715858235,Valid,0.154894260987,Valid,0.12409531817,Valid,0.14061796585,Valid,0.13863207678,0.0,0.0,2.4,0.0,6.0,5.0,0.0,0.0,0.0,sieve.mlw,0.0,2.0,4.0,WP_parameter incr,0.0,0.0,1.0,2.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,13.0,Sieve,0.0,4.0,Valid,0.120098413633,0.0,0.0,0.14061796585,0.129715858235,0.154894260987,0.12409531817,0.13863207678,0.120098413633,0.143984207103,0.14016976868,2.31320438057,2.14755218375,2.4060787199,2.98920820639,6.15880252113,3.0974129624,2.99387255563,5.23719471895,sieve:Sieve:WP_parameter incr,Aa34Zzvy,vy3ZazA4,4AzaZ3yv,0.120098413633,Valid,0.154894260987,Valid,0.143984207103,Valid,0.143984207103,Valid,0.13652598368
sieve:Sieve:WP_parameter sieve,Timeout,11.1267243168,Timeout,10.1339978646,Timeout,10.114887561,Timeout,11.1403512454,Unknown,0.14942236221,Timeout,10.1575416808,Timeout,10.170228835,88.0,0.0,2.080128,0.0,40.0,312.0,0.0,0.0,6.0,sieve.mlw,0.0,31.0,187.0,WP_parameter sieve,3.0,8.0,34.0,63.0,0.0,310.0,323.0,11.0,31.0,3.0,0.0,650.0,Sieve,0.0,227.0,Unknown,0.129040197875,0.0,14.0,30.1575416808,30.114887561,31.1403512454,10.1494223622,30.170228835,10.1290401979,30.1339978646,31.1267243168,11.0917027091,7.996158256,10.0803360796,9.69427395758,11.0820988027,6.52947542625,6.27819764146,12.7607284677,sieve:Sieve:WP_parameter sieve,ZzA43yav,vy3AzZa4,4aZzA3yv,63.1221940637,Unknown,63.1221940637,Timeout,64.1221940637,Timeout,63.1221940637,Timeout,63.1221940637
skew_heaps:HeapSort:WP_parameter heapsort,Timeout,11.1239188582,Timeout,10.1440150158,Timeout,10.125024334,Timeout,10.2379815978,Timeout,10.140002214,Timeout,10.153314205,Timeout,10.158784389,97.0,0.0,2.110375,0.0,41.0,453.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,48.0,301.0,WP_parameter heapsort,0.0,0.0,44.0,110.0,7.0,456.0,453.0,0.0,48.0,4.0,0.0,957.0,HeapSort,0.0,346.0,Timeout,10.1209748188,0.0,0.0,30.153314205,30.125024334,30.2379815978,30.140002214,30.158784389,30.1209748188,30.1440150158,31.1239188582,13.9307185037,11.768625367,11.4966076476,13.4106625676,13.1163232788,10.0609252288,10.2872088708,13.5212436995,skew_heaps:HeapSort:WP_parameter heapsort,zZ3Ay4va,v3yAzZ4a,a4ZzAy3v,82.2040154326,Timeout,82.2040154326,Timeout,83.2040154326,Timeout,82.2040154326,Timeout,82.2040154326
skew_heaps:SkewHeaps:WP_parameter add,Valid,0.159323516259,Valid,0.14812757054,Valid,0.132762938074,Valid,0.173584873589,Valid,0.12051577782,Valid,0.15017230509,Valid,0.150688970258,7.0,0.0,1.761905,0.0,14.0,42.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,4.0,30.0,WP_parameter add,0.0,0.0,3.0,2.0,1.0,31.0,42.0,0.0,4.0,1.0,0.0,75.0,SkewHeaps,0.0,27.0,Timeout,10.102426373,0.0,2.0,0.15017230509,0.132762938074,0.173584873589,0.12051577782,0.150688970258,30.102426373,0.14812757054,0.159323516259,3.88270482369,2.76924038778,3.66150010927,3.85946704017,6.65141174591,5.92076530486,5.62913646898,6.8331453207,skew_heaps:SkewHeaps:WP_parameter add,A34aZzyv,y3AzZa4v,v4aZzA3y,0.12051577782,Valid,10.2760112466,Valid,0.14812757054,Valid,0.14812757054,Valid,1.41068557543
skew_heaps:SkewHeaps:WP_parameter empty,Valid,0.137374685667,Valid,0.139971635972,Valid,0.119614396079,Valid,0.14661388602,Valid,0.121551157438,Valid,0.14050901751,Valid,0.133153685723,2.0,0.0,1.6,0.0,8.0,10.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,1.0,6.0,WP_parameter empty,0.0,0.0,0.0,2.0,1.0,7.0,10.0,0.0,1.0,1.0,0.0,17.0,SkewHeaps,0.0,4.0,Valid,0.106775352811,0.0,1.0,0.14050901751,0.119614396079,0.14661388602,0.121551157438,0.133153685723,0.106775352811,0.139971635972,0.137374685667,8.85711945724,8.51085472274,8.00750689809,2.83832589221,8.61134241812,7.78765993557,4.44867921376,8.77186649506,skew_heaps:SkewHeaps:WP_parameter empty,4Zz3Ayva,v3yZaAz4,4zAaZy3v,0.106775352811,Valid,0.14661388602,Valid,0.139971635972,Valid,0.14661388602,Valid,0.130695477152
skew_heaps:SkewHeaps:WP_parameter get_min,Valid,0.132926977111,Valid,0.13522136807,Valid,0.122562959923,Valid,0.147524784924,Valid,0.118194436683,Valid,0.141578067292,Valid,0.13788014822,1.0,0.0,1.888889,1.0,6.0,9.0,0.0,0.0,1.0,skew_heaps.mlw,0.0,1.0,7.0,WP_parameter get_min,0.0,0.0,1.0,1.0,0.0,11.0,10.0,1.0,1.0,0.0,0.0,21.0,SkewHeaps,0.0,6.0,Valid,0.110891609545,2.0,1.0,0.141578067292,0.122562959923,0.147524784924,0.118194436683,0.13788014822,0.110891609545,0.13522136807,0.132926977111,3.45054398361,3.04789898279,3.06063682747,3.78965288117,5.21106681611,5.4239249216,5.54077287901,7.53075561294,skew_heaps:SkewHeaps:WP_parameter get_min,A3a4yzZv,vy3aAZz4,4zZAa3yv,0.110891609545,Valid,0.147524784924,Valid,0.13522136807,Valid,0.13522136807,Valid,0.130847543971
skew_heaps:SkewHeaps:WP_parameter is_empty,Valid,0.13470070343,Valid,0.1380526649,Valid,0.117790867421,Valid,0.14603032363,Valid,0.11601652525,Valid,0.1428582123,Valid,0.13358401082,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,skew_heaps.mlw,0.0,1.0,4.0,WP_parameter is_empty,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,9.0,SkewHeaps,0.0,2.0,Valid,0.106395492202,0.0,1.0,0.1428582123,0.117790867421,0.14603032363,0.11601652525,0.13358401082,0.106395492202,0.1380526649,0.13470070343,4.32566836509,4.07887608862,3.32772024927,2.77086242358,6.28439836096,5.48962142947,3.94527129929,6.06415308692,skew_heaps:SkewHeaps:WP_parameter is_empty,43ZAazvy,vy3ZaAz4,4zAaZ3yv,0.106395492202,Valid,0.14603032363,Valid,0.1380526649,Valid,0.14603032363,Valid,0.129428599994
